# time  ID  size  fromHost  toHost  TTL  isResponse
389.0000 M389 1000000 S31 S175 600 N 
390.0000 M390 1000000 S41 S158 600 N 
391.0000 M391 1000000 S183 S98 600 N 
392.0000 M392 1000000 S170 S94 600 N 
393.0000 M393 1000000 S38 S184 600 N 
394.0000 M394 1000000 S207 S67 600 N 
395.0000 M395 1000000 S82 S24 600 N 
396.0000 M396 1000000 S185 S176 600 N 
397.0000 M397 1000000 S20 S14 600 N 
398.0000 M398 1000000 S6 S130 600 N 
399.0000 M399 1000000 S141 S87 600 N 
400.0000 M400 1000000 S62 S95 600 N 
401.0000 M401 1000000 S53 S154 600 N 
402.0000 M402 1000000 S138 S171 600 N 
403.0000 M403 1000000 S189 S57 600 N 
404.0000 M404 1000000 S135 S55 600 N 
405.0000 M405 1000000 S42 S136 600 N 
406.0000 M406 1000000 S201 S130 600 N 
407.0000 M407 1000000 S69 S103 600 N 
408.0000 M408 1000000 S112 S74 600 N 
409.0000 M409 1000000 S37 S98 600 N 
410.0000 M410 1000000 S93 S187 600 N 
411.0000 M411 1000000 S211 S54 600 N 
412.0000 M412 1000000 S105 S111 600 N 
413.0000 M413 1000000 S201 S72 600 N 
414.0000 M414 1000000 S152 S178 600 N 
415.0000 M415 1000000 S127 S126 600 N 
416.0000 M416 1000000 S13 S109 600 N 
417.0000 M417 1000000 S158 S47 600 N 
418.0000 M418 1000000 S210 S113 600 N 
419.0000 M419 1000000 S133 S96 600 N 
420.0000 M420 1000000 S83 S98 600 N 
421.0000 M421 1000000 S29 S181 600 N 
422.0000 M422 1000000 S211 S201 600 N 
423.0000 M423 1000000 S162 S156 600 N 
424.0000 M424 1000000 S156 S49 600 N 
425.0000 M425 1000000 S168 S114 600 N 
426.0000 M426 1000000 S123 S136 600 N 
427.0000 M427 1000000 S96 S140 600 N 
428.0000 M428 1000000 S201 S43 600 N 
429.0000 M429 1000000 S47 S117 600 N 
430.0000 M430 1000000 S186 S92 600 N 
431.0000 M431 1000000 S4 S7 600 N 
432.0000 M432 1000000 S82 S2 600 N 
433.0000 M433 1000000 S145 S136 600 N 
434.0000 M434 1000000 S177 S125 600 N 
435.0000 M435 1000000 S176 S100 600 N 
436.0000 M436 1000000 S95 S131 600 N 
437.0000 M437 1000000 S143 S159 600 N 
438.0000 M438 1000000 S150 S42 600 N 
439.0000 M439 1000000 S175 S128 600 N 
440.0000 M440 1000000 S138 S11 600 N 
441.0000 M441 1000000 S208 S55 600 N 
442.0000 M442 1000000 S114 S78 600 N 
443.0000 M443 1000000 S189 S23 600 N 
444.0000 M444 1000000 S149 S18 600 N 
445.0000 M445 1000000 S183 S88 600 N 
446.0000 M446 1000000 S180 S25 600 N 
447.0000 M447 1000000 S84 S66 600 N 
448.0000 M448 1000000 S161 S156 600 N 
449.0000 M449 1000000 S56 S52 600 N 
450.0000 M450 1000000 S140 S105 600 N 
451.0000 M451 1000000 S185 S205 600 N 
452.0000 M452 1000000 S17 S134 600 N 
453.0000 M453 1000000 S195 S12 600 N 
454.0000 M454 1000000 S148 S117 600 N 
455.0000 M455 1000000 S156 S57 600 N 
456.0000 M456 1000000 S30 S3 600 N 
457.0000 M457 1000000 S74 S66 600 N 
458.0000 M458 1000000 S12 S127 600 N 
459.0000 M459 1000000 S183 S24 600 N 
460.0000 M460 1000000 S103 S199 600 N 
461.0000 M461 1000000 S93 S100 600 N 
462.0000 M462 1000000 S191 S8 600 N 
463.0000 M463 1000000 S135 S159 600 N 
464.0000 M464 1000000 S177 S64 600 N 
465.0000 M465 1000000 S58 S38 600 N 
466.0000 M466 1000000 S21 S194 600 N 
467.0000 M467 1000000 S116 S50 600 N 
468.0000 M468 1000000 S47 S176 600 N 
469.0000 M469 1000000 S192 S180 600 N 
470.0000 M470 1000000 S57 S103 600 N 
471.0000 M471 1000000 S13 S73 600 N 
472.0000 M472 1000000 S7 S66 600 N 
473.0000 M473 1000000 S61 S189 600 N 
474.0000 M474 1000000 S32 S22 600 N 
475.0000 M475 1000000 S6 S193 600 N 
476.0000 M476 1000000 S108 S188 600 N 
477.0000 M477 1000000 S73 S204 600 N 
478.0000 M478 1000000 S75 S180 600 N 
479.0000 M479 1000000 S85 S51 600 N 
480.0000 M480 1000000 S6 S157 600 N 
481.0000 M481 1000000 S155 S119 600 N 
482.0000 M482 1000000 S92 S105 600 N 
483.0000 M483 1000000 S160 S117 600 N 
484.0000 M484 1000000 S48 S186 600 N 
485.0000 M485 1000000 S70 S121 600 N 
486.0000 M486 1000000 S108 S121 600 N 
487.0000 M487 1000000 S150 S153 600 N 
488.0000 M488 1000000 S22 S18 600 N 
489.0000 M489 1000000 S10 S172 600 N 
490.0000 M490 1000000 S69 S48 600 N 
491.0000 M491 1000000 S59 S118 600 N 
492.0000 M492 1000000 S129 S40 600 N 
493.0000 M493 1000000 S14 S179 600 N 
494.0000 M494 1000000 S167 S1 600 N 
495.0000 M495 1000000 S184 S129 600 N 
496.0000 M496 1000000 S197 S174 600 N 
497.0000 M497 1000000 S17 S70 600 N 
498.0000 M498 1000000 S202 S155 600 N 
499.0000 M499 1000000 S53 S140 600 N 
500.0000 M500 1000000 S70 S210 600 N 
501.0000 M501 1000000 S87 S86 600 N 
502.0000 M502 1000000 S170 S109 600 N 
503.0000 M503 1000000 S189 S154 600 N 
504.0000 M504 1000000 S126 S184 600 N 
505.0000 M505 1000000 S29 S135 600 N 
506.0000 M506 1000000 S97 S14 600 N 
507.0000 M507 1000000 S62 S91 600 N 
508.0000 M508 1000000 S123 S6 600 N 
509.0000 M509 1000000 S202 S110 600 N 
510.0000 M510 1000000 S155 S165 600 N 
511.0000 M511 1000000 S36 S7 600 N 
512.0000 M512 1000000 S60 S92 600 N 
513.0000 M513 1000000 S69 S84 600 N 
514.0000 M514 1000000 S21 S127 600 N 
515.0000 M515 1000000 S192 S108 600 N 
516.0000 M516 1000000 S79 S117 600 N 
517.0000 M517 1000000 S18 S64 600 N 
518.0000 M518 1000000 S180 S59 600 N 
519.0000 M519 1000000 S177 S124 600 N 
520.0000 M520 1000000 S66 S104 600 N 
521.0000 M521 1000000 S136 S60 600 N 
522.0000 M522 1000000 S113 S2 600 N 
523.0000 M523 1000000 S74 S90 600 N 
524.0000 M524 1000000 S101 S14 600 N 
525.0000 M525 1000000 S66 S181 600 N 
526.0000 M526 1000000 S82 S54 600 N 
527.0000 M527 1000000 S111 S206 600 N 
528.0000 M528 1000000 S142 S200 600 N 
529.0000 M529 1000000 S18 S130 600 N 
530.0000 M530 1000000 S37 S95 600 N 
531.0000 M531 1000000 S74 S206 600 N 
532.0000 M532 1000000 S0 S57 600 N 
533.0000 M533 1000000 S185 S69 600 N 
534.0000 M534 1000000 S170 S59 600 N 
535.0000 M535 1000000 S181 S57 600 N 
536.0000 M536 1000000 S205 S139 600 N 
537.0000 M537 1000000 S3 S48 600 N 
538.0000 M538 1000000 S147 S24 600 N 
539.0000 M539 1000000 S156 S47 600 N 
540.0000 M540 1000000 S46 S112 600 N 
541.0000 M541 1000000 S62 S162 600 N 
542.0000 M542 1000000 S145 S146 600 N 
543.0000 M543 1000000 S188 S44 600 N 
544.0000 M544 1000000 S135 S134 600 N 
545.0000 M545 1000000 S63 S73 600 N 
546.0000 M546 1000000 S109 S145 600 N 
547.0000 M547 1000000 S165 S155 600 N 
548.0000 M548 1000000 S13 S168 600 N 
549.0000 M549 1000000 S172 S88 600 N 
550.0000 M550 1000000 S164 S152 600 N 
551.0000 M551 1000000 S79 S95 600 N 
552.0000 M552 1000000 S179 S84 600 N 
553.0000 M553 1000000 S33 S151 600 N 
554.0000 M554 1000000 S127 S49 600 N 
555.0000 M555 1000000 S7 S147 600 N 
556.0000 M556 1000000 S61 S28 600 N 
557.0000 M557 1000000 S177 S171 600 N 
558.0000 M558 1000000 S124 S29 600 N 
559.0000 M559 1000000 S39 S146 600 N 
560.0000 M560 1000000 S104 S8 600 N 
561.0000 M561 1000000 S72 S162 600 N 
562.0000 M562 1000000 S147 S84 600 N 
563.0000 M563 1000000 S88 S1 600 N 
564.0000 M564 1000000 S77 S107 600 N 
565.0000 M565 1000000 S137 S189 600 N 
566.0000 M566 1000000 S5 S204 600 N 
567.0000 M567 1000000 S121 S81 600 N 
568.0000 M568 1000000 S58 S61 600 N 
569.0000 M569 1000000 S168 S146 600 N 
570.0000 M570 1000000 S27 S184 600 N 
571.0000 M571 1000000 S74 S119 600 N 
572.0000 M572 1000000 S67 S64 600 N 
573.0000 M573 1000000 S107 S74 600 N 
574.0000 M574 1000000 S169 S208 600 N 
575.0000 M575 1000000 S141 S23 600 N 
576.0000 M576 1000000 S124 S52 600 N 
577.0000 M577 1000000 S186 S113 600 N 
578.0000 M578 1000000 S102 S197 600 N 
579.0000 M579 1000000 S206 S165 600 N 
580.0000 M580 1000000 S13 S32 600 N 
581.0000 M581 1000000 S40 S198 600 N 
582.0000 M582 1000000 S206 S100 600 N 
583.0000 M583 1000000 S14 S149 600 N 
584.0000 M584 1000000 S126 S133 600 N 
585.0000 M585 1000000 S25 S90 600 N 
586.0000 M586 1000000 S203 S45 600 N 
587.0000 M587 1000000 S149 S212 600 N 
588.0000 M588 1000000 S200 S167 600 N 
589.0000 M589 1000000 S117 S97 600 N 
590.0000 M590 1000000 S94 S62 600 N 
591.0000 M591 1000000 S103 S204 600 N 
592.0000 M592 1000000 S135 S4 600 N 
593.0000 M593 1000000 S87 S57 600 N 
594.0000 M594 1000000 S82 S98 600 N 
595.0000 M595 1000000 S39 S59 600 N 
596.0000 M596 1000000 S87 S187 600 N 
597.0000 M597 1000000 S58 S196 600 N 
598.0000 M598 1000000 S86 S113 600 N 
599.0000 M599 1000000 S165 S110 600 N 
600.0000 M600 1000000 S149 S156 600 N 
601.0000 M601 1000000 S211 S10 600 N 
602.0000 M602 1000000 S25 S96 600 N 
603.0000 M603 1000000 S133 S109 600 N 
604.0000 M604 1000000 S139 S49 600 N 
